,polymer,mean(ni),standard_deviation(ni),Median(ni),mean(nid),standard_deviation(nid),Median(nid)
322,PVC,0.061032781,0.003180119,0.060336935,-0.321116238,0.087538122,-0.328807572
323,PVC,0.045588253,0.00324764,0.044869682,-0.348930478,0.092358837,-0.35686381
324,PVC,0.064881387,0.003416055,0.064341085,-0.315029206,0.088338052,-0.323202091
325,PVC,0.042294455,0.003240191,0.041549167,-0.349127262,0.094564029,-0.357567077
326,PVC,0.050073971,0.003480773,0.049270585,-0.344412859,0.090177542,-0.352179041
327,PVC,0.075780518,0.00351462,0.075285357,-0.287386013,0.094003445,-0.296757287
328,PVC,0.06756688,0.00350066,0.067008484,-0.309845392,0.08961594,-0.318314294
329,PVC,0.043545369,0.003394257,0.042910334,-0.352030809,0.093957044,-0.360329973
330,PVC,0.040970892,0.00332145,0.040236831,-0.365043879,0.094677759,-0.374246661
331,PVC,0.0517361,0.003312256,0.051101752,-0.346331806,0.088379283,-0.354114029
332,PVC,0.047418988,0.003332755,0.046761887,-0.355545,0.09087362,-0.363636362
333,PVC,0.058839133,0.003323948,0.058218885,-0.337068703,0.088002528,-0.344813572
334,PVC,0.059220398,0.003411533,0.058694989,-0.334050595,0.087791547,-0.341801152
335,PVC,0.045899204,0.003212959,0.045141305,-0.352657899,0.091955765,-0.360672385
336,PVC,0.064443389,0.003313758,0.063810047,-0.322737211,0.088892158,-0.330859739
337,PVC,0.054200355,0.003335336,0.053622658,-0.341142822,0.088730788,-0.348765431
338,PVC,0.037867317,0.00322746,0.037105536,-0.357485309,0.09842362,-0.36695197
339,PVC,0.052377815,0.003342971,0.05177318,-0.346221064,0.089684415,-0.354024072
340,PVC,0.050204362,0.003276799,0.049539156,-0.344314821,0.090079025,-0.352020201
341,PVC,0.055876164,0.033742389,0.045742538,-0.338401794,0.124262507,-0.361507709
342,PVC,0.065703101,0.003554821,0.065256668,-0.315807259,0.089068848,-0.324110671
343,PVC,0.053972372,0.003366607,0.05339071,-0.337068332,0.088954313,-0.344459436
344,PVC,0.059165291,0.003438244,0.058670573,-0.327250861,0.088056217,-0.334704932
345,PVC,0.049713291,0.003467598,0.048977599,-0.339450556,0.090133277,-0.346898022
346,PVC,0.058767031,0.003253626,0.058102912,-0.328505522,0.088147926,-0.336007032
347,PVC,0.063214772,0.003281399,0.062601477,-0.321281508,0.088623511,-0.329131457
348,PVC,0.055430257,0.003263647,0.054776292,-0.331682832,0.088344184,-0.338925443
349,PVC,0.053640671,0.003325961,0.053024477,-0.336390859,0.089040067,-0.343690007
350,PET,0.066282055,0.004404166,0.065588186,-0.439618379,0.096282245,-0.449149608
351,PET,0.094665294,0.005590842,0.094696103,-0.400104041,0.096822883,-0.410139177
352,PET,0.089079117,0.005092624,0.088782961,-0.409810643,0.096133217,-0.419645885
353,PET,0.063155447,0.004267023,0.062450406,-0.441692576,0.096543214,-0.451290292
354,PET,0.096712912,0.004421061,0.096136239,-0.399901608,0.097800559,-0.410080358
355,PET,0.119358711,0.008888421,0.120437344,-0.345360995,0.107578685,-0.355533966
356,PET,0.066843395,0.005088118,0.066656366,-0.441625728,0.096369177,-0.451275841
357,PET,0.098933186,0.014412591,0.103098486,-0.391675048,0.101712586,-0.402887395
358,PET,0.076086321,0.006267256,0.076441662,-0.430594188,0.095713838,-0.440019518
359,PET,0.095862029,0.00595183,0.096117164,-0.397979334,0.097118997,-0.408026583
360,PET,0.069813964,0.004154044,0.068993011,-0.437732637,0.095856269,-0.447155425
361,PET,0.071881895,0.004620408,0.07138688,-0.43566486,0.095431956,-0.445142329
362,PET,0.097387531,0.00483569,0.097109046,-0.398471037,0.098058241,-0.408829529
363,PET,0.066102405,0.004480771,0.065559574,-0.438750911,0.096287443,-0.448245867
364,PET,0.081965599,0.004635716,0.081563206,-0.422877615,0.095320213,-0.432547721
365,PET,0.060565381,0.004358785,0.059827641,-0.443714403,0.097853298,-0.453769805
366,PET,0.097769408,0.005181199,0.09770036,-0.396894788,0.0985027,-0.407275453
367,PET,0.0779065,0.004372008,0.077166499,-0.429206698,0.095569618,-0.438848912
368,PET,0.10290347,0.004950538,0.102697919,-0.38701601,0.099892866,-0.397567806
369,PET,0.086404551,0.004399714,0.085797778,-0.418363128,0.096256009,-0.428377766
370,PET,0.072270177,0.004825173,0.071959119,-0.434586816,0.095440056,-0.444087302
371,PET,0.091817071,0.004883491,0.091453412,-0.406519802,0.096506267,-0.416449499
372,PET,0.060069738,0.004368809,0.059341238,-0.44289705,0.097862503,-0.45286539
373,PET,0.097344392,0.004621885,0.096822926,-0.396253609,0.097742446,-0.406459369
374,PET,0.101949095,0.004973434,0.101715574,-0.387541698,0.099218873,-0.397984395
375,PET,0.101316477,0.004829821,0.101114723,-0.389068961,0.098914071,-0.399456692
376,PET,0.113557152,0.004975659,0.113312962,-0.36042824,0.104102077,-0.370844626
377,PET,0.080957284,0.004991456,0.080638085,-0.420733411,0.09506286,-0.430259779
378,PET,0.082413445,0.004681997,0.082030535,-0.421125852,0.095276239,-0.430673032
379,PET,0.097654042,0.004802293,0.097442852,-0.395593816,0.097739172,-0.405840897
380,PET,0.092232953,0.004650244,0.091806293,-0.406011636,0.096582476,-0.415975459
381,PET,0.080384766,0.00444128,0.079779726,-0.426785104,0.095521973,-0.436420445
382,PET,0.089157532,0.006851613,0.090051425,-0.407457615,0.095742789,-0.417167669
383,PET,0.114271855,0.005203612,0.11420947,-0.359931998,0.104267831,-0.370411477
384,PET,0.07123285,0.005930998,0.071510865,-0.437528681,0.096288731,-0.447161469
385,PET,0.139365214,0.00693119,0.140437115,-0.277834225,0.113632018,-0.285559599
386,PET,0.127625726,0.006546189,0.128334249,-0.3197937,0.110096704,-0.32949767
387,PET,0.082157541,0.004762261,0.081820714,-0.421666123,0.095360139,-0.431336229
388,PET,0.111170519,0.004540943,0.110632973,-0.363998327,0.102306713,-0.374489137
389,PET,0.097515202,0.004877459,0.097261643,-0.397881152,0.098062899,-0.408101611
390,PET,0.088896299,0.004813806,0.0887162,-0.410338019,0.095736002,-0.420092342
391,PET,0.066269156,0.004713673,0.065874306,-0.438160267,0.09628292,-0.447601459
392,PET,0.079234784,0.004852472,0.078959516,-0.427089589,0.095378225,-0.436741666
393,PET,0.097370432,0.00547992,0.097576375,-0.396622384,0.097747325,-0.406815652
394,PET,0.063580034,0.004461734,0.062994033,-0.444604168,0.097183773,-0.454389238
395,PET,0.083654701,0.005057202,0.083461133,-0.421951831,0.0957257,-0.43166441
396,PET,0.08355249,0.005447281,0.083852164,-0.422043946,0.095584195,-0.43180029
397,PET,0.091019065,0.005009786,0.090938397,-0.409216545,0.096451087,-0.419203752
398,PET,0.077706374,0.005075253,0.077214185,-0.427053901,0.095507496,-0.436558589
399,PET,0.071300514,0.004826751,0.071081685,-0.432359788,0.095164012,-0.441665054
400,PU,0.029973159,0.005984005,0.030424068,-0.393215337,0.133327509,-0.41473559
401,PU,0.036519156,0.004350101,0.035459775,-0.42135633,0.115494421,-0.436988123
402,PU,0.029125295,0.00422052,0.028011124,-0.393859558,0.130797132,-0.413147285
403,PU,0.036999577,0.004217038,0.035965254,-0.41235391,0.114976005,-0.427289047
404,PU,0.030413866,0.004300079,0.029403574,-0.400846336,0.128036496,-0.419401895
405,PU,0.037973043,0.004213107,0.036966673,-0.413294178,0.113463502,-0.427616368
406,PU,0.034045398,0.004132779,0.032970533,-0.40907323,0.11935425,-0.425123761
407,PU,0.036542842,0.00426111,0.035536074,-0.407631133,0.115794714,-0.422297296
408,PU,0.03504361,0.004239057,0.034000565,-0.407294401,0.118505585,-0.422979796
409,PU,0.038213694,0.004233756,0.037214643,-0.409518176,0.113175014,-0.423578507
410,PU,0.035964344,0.004228639,0.034877999,-0.408182071,0.116767685,-0.423379745
411,PU,0.033891959,0.004218503,0.032865623,-0.404231489,0.119873731,-0.420083183
412,PU,0.031563932,0.004225392,0.030481292,-0.404813159,0.125254883,-0.422680411
413,PU,0.028909578,0.004237679,0.027801303,-0.392006306,0.131659508,-0.411138722
414,PU,0.045987607,0.004237492,0.045073399,-0.431256085,0.104638575,-0.443461005
415,PU,0.035208612,0.004209991,0.034143624,-0.405517078,0.118152904,-0.420964124
416,PU,0.035363567,0.004249837,0.034334371,-0.408067414,0.118021617,-0.423657568
417,PU,0.032933105,0.004146929,0.031845129,-0.39998146,0.121449245,-0.416401778
418,PU,0.081475033,0.00427354,0.080771608,-0.424881135,0.095503488,-0.434546782
419,PU,0.036236568,0.004182813,0.035164118,-0.411161042,0.116401341,-0.426315788
420,PU,0.031688122,0.004322054,0.030729262,-0.397617351,0.125094567,-0.414983712
421,PU,0.040517939,0.004198001,0.039503601,-0.405757838,0.109949428,-0.418644496
422,PU,0.033250991,0.004327269,0.032283846,-0.40310296,0.121837842,-0.419735334
423,PU,0.028861527,0.0042626,0.027801303,-0.395936885,0.131643224,-0.415395068
424,PU,0.036560726,0.004223709,0.035516999,-0.41205381,0.116059443,-0.427176581
425,PU,0.043823662,0.004353658,0.042956113,-0.430904399,0.107148648,-0.44380994
426,PU,0.038616294,0.004248859,0.037643823,-0.40965886,0.112860793,-0.423673484
427,PU,0.034779417,0.00431095,0.033819355,-0.404211449,0.119010733,-0.419933181
428,PU,0.031628363,0.00445029,0.030691113,-0.398605927,0.125495971,-0.416316018
429,PU,0.041021385,0.004279259,0.040142602,-0.414381363,0.109414196,-0.427401891
430,PU,0.034570867,0.004245763,0.033561848,-0.402940547,0.118646871,-0.418430458
431,PU,0.039967957,0.004192561,0.038931362,-0.411163195,0.110798126,-0.424650512
432,PU,0.037528915,0.00423726,0.036499344,-0.405730911,0.114256201,-0.420002404
433,PU,0.038113352,0.004293204,0.037147882,-0.411186112,0.113396239,-0.425573061
434,PU,0.034386224,0.004213554,0.033313877,-0.403197687,0.119526726,-0.41909385
435,PU,0.038257133,0.005352443,0.036928523,-0.411373976,0.113490315,-0.425649529
436,PU,0.03219059,0.004271954,0.031167979,-0.399404102,0.123273996,-0.416283649
437,PU,0.026559303,0.004218199,0.025426509,-0.387007225,0.137964493,-0.407974223
438,PU,0.030751192,0.004363581,0.029794604,-0.39700567,0.127428877,-0.415181327
439,PU,0.033004983,0.004160569,0.031930965,-0.410907429,0.121917677,-0.427733819
440,PU,0.036463595,0.004173288,0.035412089,-0.409699569,0.115861436,-0.424551739
441,PU,0.038109943,0.004197971,0.037109733,-0.410644975,0.112999628,-0.424649702
442,PU,0.032931148,0.004218036,0.031892816,-0.404005794,0.122363535,-0.420803781
443,PU,0.034189099,0.004166988,0.033084981,-0.405258692,0.119989263,-0.421208529
444,PU,0.030426171,0.004227776,0.029317738,-0.39476084,0.127923759,-0.412737292
445,PU,0.040256166,0.004227665,0.039207944,-0.410286407,0.110095307,-0.423359527
446,PU,0.034400041,0.004209535,0.033390176,-0.399736185,0.118678275,-0.414979408
447,PU,0.029468999,0.004202375,0.028354468,-0.394352509,0.129796425,-0.413058418
448,PU,0.037218605,0.004212615,0.036184612,-0.408218186,0.114879608,-0.422698587
449,PU,0.034433115,0.004299043,0.0334474,-0.40945249,0.119897552,-0.425585339
450,ABS,0.258896861,0.005972708,0.258499664,-0.007295779,0.045469656,-0.00690117
451,ABS,0.229675286,0.005877391,0.22909609,-0.0237808,0.061956322,-0.021835153
452,ABS,0.253092412,0.006128949,0.252758194,-0.009211159,0.048569674,-0.008563382
453,ABS,0.227209624,0.005963645,0.226664073,-0.026190631,0.06353661,-0.024022253
454,ABS,0.246410942,0.006023971,0.245986694,-0.012261878,0.052186411,-0.011402487
455,ABS,0.201273258,0.005989736,0.200665324,-0.065696243,0.083089199,-0.061306296
456,ABS,0.254430977,0.005922988,0.253940823,-0.008718306,0.047861639,-0.008196876
457,ABS,0.188286975,0.009102099,0.18916331,-0.097766923,0.095756912,-0.092349096
458,ABS,0.286627864,0.005693724,0.286234206,-0.001948336,0.030035319,-0.001571803
459,ABS,0.311565192,0.00243382,0.3125,-0.000137605,0.006900023,0
460,ABS,0.147449919,0.004564484,0.14683666,-0.230745206,0.109914767,-0.236633374
461,ABS,0.245047524,0.005968745,0.244584707,-0.012923302,0.052992623,-0.011961209
462,ABS,0.167481445,0.004967522,0.166817356,-0.160327889,0.106614456,-0.160315031
463,ABS,0.305252373,0.004729908,0.305633126,4.22E-05,0.016636936,0
464,ABS,0.279070627,0.005893753,0.278699719,-0.002824876,0.034403063,-0.002620175
465,ABS,0.297929357,0.005742741,0.298413371,-0.000764506,0.022670462,-3.21E-05
466,ABS,0.260607464,0.005970921,0.260178234,-0.006687501,0.044526568,-0.006294914
467,ABS,0.311505432,0.002219973,0.3125,-0.000143709,0.007186043,0
468,ABS,0.304046387,0.004995312,0.304402811,-6.79E-05,0.017833631,0
469,ABS,0.311529264,0.002248163,0.3125,-0.000146222,0.007082601,0
470,ABS,0.209766923,0.006060508,0.209220305,-0.049389133,0.076102224,-0.045532351
471,ABS,0.162903997,0.004851016,0.162248978,-0.176164854,0.108324837,-0.177536858
472,ABS,0.218706969,0.005877889,0.218109092,-0.035991658,0.069337561,-0.033037699
473,ABS,0.180858393,0.005502906,0.180293597,-0.117625732,0.099246563,-0.114354625
474,ABS,0.201734084,0.006216401,0.201390161,-0.064693643,0.082830528,-0.060196276
475,ABS,0.217119857,0.005974583,0.216516358,-0.037987471,0.070467131,-0.034873795
476,ABS,0.262615544,0.005953078,0.262104773,-0.006150336,0.043452509,-0.005817807
477,ABS,0.27153308,0.005932074,0.271146158,-0.004037383,0.038579327,-0.003883632
478,ABS,0.224673804,0.005834059,0.224060383,-0.02866324,0.065213177,-0.026272676
479,ABS,0.23345278,0.006172571,0.23309223,-0.020602068,0.059643349,-0.018909854
480,ABS,0.20737841,0.006036375,0.206816899,-0.053433463,0.078033367,-0.049416941
481,ABS,0.219112587,0.005899181,0.218576421,-0.03532097,0.069051538,-0.032425198
482,ABS,0.237295609,0.005783878,0.2367641,-0.017591271,0.05733285,-0.016181103
483,ABS,0.197277295,0.005834683,0.196621498,-0.074143144,0.086273509,-0.069724816
484,ABS,0.307021116,0.004220719,0.307378456,0.000230685,0.014613835,0
485,ABS,0.232385147,0.005897276,0.231833303,-0.021370924,0.060269991,-0.019645384
486,ABS,0.292390286,0.005480781,0.2920329,-0.001175896,0.026534209,-0.000658003
487,ABS,0.259634429,0.005899347,0.259138665,-0.006984018,0.045031274,-0.006584378
488,ABS,0.210962747,0.005871759,0.210317097,-0.047151477,0.075117959,-0.043482139
489,ABS,0.289031291,0.005654277,0.288790209,-0.001556142,0.028693028,-0.001171875
490,ABS,0.206673949,0.005888153,0.206034838,-0.054723107,0.078534561,-0.050713154
491,ABS,0.21949324,0.005954862,0.2190056,-0.034812813,0.068773157,-0.03191811
492,ABS,0.305989855,0.004631354,0.30647241,0.000270217,0.015766419,0
493,ABS,0.209962986,0.006119185,0.209458738,-0.049214509,0.076066563,-0.045427513
494,ABS,0.265677709,0.005980762,0.265318852,-0.005340828,0.041797806,-0.005107473
495,ABS,0.251941323,0.00607821,0.251508805,-0.009618376,0.049192506,-0.008997549
496,ABS,0.179927052,0.005384364,0.17932079,-0.120753343,0.099927982,-0.117735052
497,ABS,0.241369791,0.005980938,0.240903299,-0.014877557,0.054996775,-0.013743323
498,ABS,0.25103936,0.007395693,0.251861686,-0.010346138,0.049735491,-0.009641312
499,ABS,0.239494525,0.005839737,0.238919535,-0.016081443,0.056071918,-0.014821234
500,PE-LD,0.003661429,0.001723626,0.003181652,-0.148696901,0.288744277,-0.173785839
501,PE-LD,0.003723996,0.001714177,0.003242691,-0.16030842,0.27579454,-0.187070706
502,PE-LD,0.003626786,0.001669234,0.00315571,-0.154434565,0.279958992,-0.180555555
503,PE-LD,0.003902147,0.00162154,0.003453275,-0.18988049,0.262472889,-0.219079689
504,PE-LD,0.003747807,0.001635569,0.003294574,-0.170912619,0.271994282,-0.198162352
505,PE-LD,0.004274024,0.002999051,0.003431911,-0.173743914,0.263848218,-0.202213279
506,PE-LD,0.003574494,0.001639689,0.003120613,-0.143899497,0.282120489,-0.167999999
507,PE-LD,0.003806441,0.001643801,0.003347983,-0.179985456,0.26938637,-0.208643604
508,PE-LD,0.003703119,0.001636881,0.003251846,-0.161008134,0.274252544,-0.187020144
509,PE-LD,0.00363639,0.001622169,0.003187756,-0.159961729,0.275782852,-0.186024911
510,PE-LD,0.00434326,0.003106177,0.003456327,-0.175554172,0.262868993,-0.204913094
511,PE-LD,0.003785665,0.001633885,0.003334249,-0.173851021,0.270100478,-0.201409573
512,PE-LD,0.003597126,0.001637048,0.003143502,-0.14993203,0.280516557,-0.174761688
513,PE-LD,0.003713001,0.001637692,0.003261002,-0.162995865,0.273619277,-0.189401373
514,PE-LD,0.003701187,0.001637397,0.00325032,-0.15887365,0.274050628,-0.18459069
515,PE-LD,0.00384252,0.001621504,0.003393762,-0.176034813,0.264547869,-0.203486396
516,PE-LD,0.003713889,0.001635691,0.003262528,-0.159981807,0.273734756,-0.185922974
517,PE-LD,0.003715769,0.001635256,0.003264054,-0.164073923,0.273416166,-0.190414784
518,PE-LD,0.004074455,0.001705631,0.003662333,-0.173619673,0.257444997,-0.201537616
519,PE-LD,0.00356214,0.001638384,0.003109931,-0.148087053,0.282805149,-0.172638436
520,PE-LD,0.00390201,0.001634624,0.003451749,-0.173679665,0.262762694,-0.200601052
521,PE-LD,0.00359445,0.001628729,0.003143502,-0.151276783,0.279448698,-0.176384301
522,PE-LD,0.003683565,0.001636882,0.003230483,-0.163440272,0.275676815,-0.189954925
523,PE-LD,0.003575416,0.001625301,0.003125191,-0.156309612,0.280517632,-0.182288671
524,PE-LD,0.003750018,0.001642119,0.003300678,-0.168669461,0.27126495,-0.195670451
525,PE-LD,0.00380529,0.001628475,0.003355613,-0.171280691,0.267612818,-0.198237885
526,PE-LD,0.00438603,0.002593673,0.003601294,-0.191974788,0.256308869,-0.223739495
527,PE-LD,0.00589509,0.005966367,0.00394006,-0.188534383,0.241917916,-0.214145382
528,PE-LD,0.003880802,0.002161207,0.003299152,-0.164554361,0.272221173,-0.192248051
529,PE-LD,0.003743761,0.001639967,0.003293048,-0.164958679,0.271809312,-0.191616766
530,PE-LD,0.003892811,0.001711715,0.003422755,-0.16459771,0.27438797,-0.190919673
531,PE-LD,0.003750295,0.001666265,0.003285418,-0.164989396,0.273061306,-0.191988612
532,PE-LD,0.004553329,0.003721164,0.003570775,-0.177101609,0.257911103,-0.204656402
533,PE-LD,0.004746003,0.003251277,0.003743209,-0.186561626,0.250788364,-0.217232945
534,PE-LD,0.003905222,0.001645343,0.003448697,-0.18563277,0.264600348,-0.21448276
535,PE-LD,0.003762462,0.001638448,0.003311359,-0.166837656,0.271171182,-0.193595341
536,PE-LD,0.0036906,0.00164058,0.003238113,-0.162288703,0.27566225,-0.18863121
537,PE-LD,0.003808691,0.001634457,0.003357138,-0.173433514,0.268423066,-0.200927267
538,PE-LD,0.00379988,0.001634701,0.003349509,-0.171471828,0.26881195,-0.198584348
539,PE-LD,0.003935857,0.001639764,0.003491424,-0.183358717,0.261381672,-0.211614933
540,PE-LD,0.003722028,0.001635746,0.003270158,-0.162452104,0.273153519,-0.188799277
541,PE-LD,0.003790032,0.001642893,0.003334249,-0.165179627,0.269520525,-0.191516709
542,PE-LD,0.003827105,0.00174367,0.003337301,-0.169898903,0.271957257,-0.198107939
543,PE-LD,0.003732376,0.001636094,0.00328084,-0.163309115,0.272459692,-0.189706762
544,PE-LD,0.003844943,0.00163522,0.003393762,-0.173110101,0.266064962,-0.200262855
545,PE-LD,0.003877383,0.001637126,0.003425807,-0.174016643,0.263809703,-0.201335877
546,PE-LD,0.003772025,0.00163677,0.003320515,-0.16773034,0.270150899,-0.194406225
547,PE-LD,0.003733299,0.001631619,0.003282366,-0.164591909,0.271877765,-0.191011235
548,PE-LD,0.003623402,0.001629085,0.003174022,-0.153397698,0.277546931,-0.17860907
549,PE-LD,0.003657203,0.001638277,0.003204541,-0.155654453,0.276928482,-0.181247181
550,SAN,0.021324064,0.003320718,0.02042361,-0.414209063,0.138643612,-0.436194168
551,SAN,0.021431194,0.00337287,0.020594519,-0.414561984,0.137743511,-0.436112776
552,SAN,0.023635227,0.003335062,0.022779711,-0.42354415,0.130522502,-0.443305026
553,SAN,0.022122469,0.003336441,0.021247635,-0.416132606,0.135364729,-0.437155118
554,SAN,0.023129523,0.003338708,0.0222914,-0.418651508,0.132149056,-0.438844497
555,SAN,0.021491595,0.003342169,0.02064335,-0.412378149,0.137701882,-0.433858642
556,SAN,0.021377091,0.003360957,0.020521272,-0.410595241,0.138652679,-0.432373895
557,SAN,0.020975896,0.003385361,0.020142831,-0.40664635,0.139874871,-0.428648664
558,SAN,0.023325162,0.003264348,0.022462308,-0.420991889,0.130593611,-0.440667858
559,SAN,0.022017782,0.00333258,0.021174388,-0.41391964,0.135900643,-0.435002812
560,SAN,0.02055262,0.003354511,0.019715559,-0.405554465,0.141544517,-0.428064971
561,SAN,0.022240378,0.003318754,0.021357505,-0.414626266,0.135117925,-0.435414661
562,SAN,0.02259723,0.003302076,0.021723738,-0.416151732,0.133593664,-0.436577299
563,SAN,0.020329607,0.003334017,0.019428676,-0.404001591,0.142558412,-0.426662442
564,SAN,0.021260635,0.003378478,0.020417506,-0.408680282,0.138962651,-0.430410551
565,SAN,0.022205118,0.003400137,0.021406336,-0.417160292,0.135607195,-0.438290447
566,SAN,0.022128433,0.003308489,0.021241531,-0.413206794,0.135149781,-0.433851341
567,SAN,0.019466871,0.003328827,0.01855582,-0.400942451,0.146413106,-0.424534802
568,SAN,0.020195055,0.003358696,0.019306598,-0.40407171,0.143052705,-0.426722941
569,SAN,0.021161921,0.003358845,0.02031374,-0.409458656,0.139479031,-0.431462759
570,SAN,0.021274828,0.00332631,0.020386987,-0.409599385,0.13885681,-0.431402928
571,SAN,0.021267977,0.00336359,0.02039309,-0.409936531,0.139034394,-0.431686977
572,SAN,0.020884786,0.003350372,0.020039065,-0.408038045,0.140489219,-0.430290526
573,SAN,0.020507612,0.003368124,0.019605689,-0.406420227,0.142126197,-0.429005468
574,SAN,0.020922435,0.003330254,0.020032961,-0.406690743,0.140230583,-0.42866104
575,SAN,0.024018764,0.00333722,0.023176463,-0.421405842,0.129273982,-0.440697019
576,SAN,0.023245506,0.003411566,0.022425685,-0.415231419,0.1316049,-0.434945244
577,SAN,0.019457452,0.00332548,0.018543612,-0.399572203,0.14666563,-0.423220972
578,SAN,0.020957703,0.00331759,0.020075688,-0.408855666,0.140035048,-0.430950727
579,SAN,0.022016047,0.00331079,0.02116218,-0.414013719,0.135450081,-0.434918647
580,SAN,0.018001468,0.003368132,0.017084783,-0.384721783,0.153410713,-0.40961743
581,SAN,0.020513375,0.003355119,0.019599585,-0.4040447,0.141943636,-0.426430138
582,SAN,0.021716353,0.003304187,0.020838674,-0.412010967,0.136196702,-0.432967031
583,SAN,0.019006587,0.003342287,0.018098028,-0.39913402,0.148942274,-0.423355039
584,SAN,0.023190903,0.003325859,0.022328023,-0.417505767,0.132027181,-0.437448686
585,SAN,0.025281064,0.003316039,0.024439968,-0.425609792,0.125683004,-0.443842544
586,SAN,0.020801905,0.003338299,0.019923091,-0.405199138,0.140801505,-0.427307204
587,SAN,0.022806634,0.004004537,0.021717634,-0.412134659,0.13332402,-0.432362869
588,SAN,0.021957042,0.003309372,0.021064518,-0.414247566,0.136268845,-0.43536778
589,SAN,0.02539117,0.003321956,0.02453763,-0.424535316,0.125112134,-0.442524431
590,SAN,0.022790835,0.00338293,0.021980101,-0.415630441,0.13367142,-0.43595876
591,SAN,0.020443152,0.003337434,0.019575169,-0.404281241,0.141927588,-0.426738688
592,SAN,0.018380402,0.003325802,0.017475432,-0.388281892,0.151486333,-0.412851119
593,SAN,0.021921503,0.003307869,0.021076726,-0.405175053,0.135222902,-0.425653366
594,SAN,0.022518234,0.003306008,0.021619972,-0.415724958,0.13405053,-0.436128483
595,SAN,0.02174139,0.005142782,0.020588415,-0.409280162,0.13806863,-0.430651871
596,SAN,0.019911566,0.003351752,0.019050235,-0.399841921,0.144309707,-0.422848218
597,SAN,0.021974483,0.003320824,0.021088934,-0.412715299,0.13606434,-0.433724608
598,SAN,0.022721141,0.00335747,0.021888543,-0.41506801,0.133337661,-0.435231648
599,SAN,0.022204815,0.003356089,0.021369713,-0.414496687,0.135052166,-0.435234632
