,Name,intensity_std,intensity_mean,phase_std,phase_mean,mod_std,mod_mean,phaselifetime_std,phaselifetime_mean,modulationlifetime_std,modulationlifetime_mean
542,RUBBER,0.003966236,0.010868344,24.168877,-3.2768433,0.39721116,0.98460275,0.82785064,0.23592786,2.0575125,2.362898
543,RUBBER,0.003967278,0.010758961,24.312634,-3.808811,0.39866564,0.9856245,0.59268844,0.21466503,2.070634,2.353275
544,RUBBER,0.004000199,0.010885008,24.15622,-3.3311806,0.39721772,0.9866068,0.6599435,0.23301435,2.072076,2.3395536
545,RUBBER,0.004113974,0.01091937,24.169527,-3.1492395,0.39785832,0.9860112,0.62901443,0.24217412,2.0706987,2.3509195
546,RUBBER,0.003947178,0.010537247,24.31886,-3.8545322,0.3950962,1.0143143,0.70665896,0.21197425,1.9960064,1.993242
547,RUBBER,0.004056092,0.010999622,23.959156,-3.0486763,0.3993496,0.99227804,0.9005315,0.2420392,2.0334756,2.2933736
548,RUBBER,0.004009452,0.010926079,24.269287,-2.794957,0.39492825,0.99624914,0.5334383,0.26001033,2.018402,2.2124617
549,RUBBER,0.004074258,0.011169002,24.00598,-2.5704181,0.39418542,0.9773969,0.6570592,0.26793742,2.0646646,2.4432054
550,RUBBER,0.004023084,0.011093468,24.033072,-2.9965906,0.3950377,0.9655443,0.5260281,0.24448797,2.1037557,2.5848744
551,RUBBER,0.004029665,0.011037807,24.235338,-2.7697542,0.39484647,0.9722864,0.57310385,0.2620204,2.0942223,2.4992824
552,RUBBER,0.004161528,0.010976137,24.159315,-3.269901,0.39883837,0.98013103,0.7493524,0.23829536,2.0809798,2.4263206
553,RUBBER,0.004024589,0.010963762,24.252409,-3.2041001,0.39660016,0.96961707,0.77113456,0.24334201,2.1055434,2.537091
554,RUBBER,0.004051704,0.011148217,24.119392,-3.4458683,0.39151147,0.9516456,0.68636936,0.22751513,2.1694355,2.728944
555,RUBBER,0.004129091,0.011603456,23.66029,-2.7081916,0.38715845,0.92831385,0.74650306,0.25466636,2.2126553,3.0105145
556,RUBBER,0.004150332,0.011674331,23.618553,-2.7300303,0.3885193,0.9204027,0.7745571,0.2528373,2.2677288,3.1161284
557,RUBBER,0.004330464,0.010887347,23.966492,-3.8809385,0.39617494,0.99969256,0.7403313,0.20830734,2.028378,2.18185
558,RUBBER,0.004287934,0.011731798,23.701582,-3.0344372,0.38870898,0.9028454,0.772384,0.24194829,2.327977,3.3331285
559,RUBBER,0.004496116,0.012287113,23.159758,-2.433818,0.38265166,0.88373506,0.79000765,0.26052153,2.3874228,3.563967
560,RUBBER,0.004484834,0.012813465,22.75611,-2.164718,0.3754359,0.855752,0.6239691,0.26383582,2.462439,3.903337
561,RUBBER,0.007315838,0.013522849,22.238255,-2.529291,0.36995366,0.8237556,0.836364,0.23328683,2.654731,4.327106
562,RUBBER,0.004782216,0.013809335,22.007935,-2.464827,0.3661051,0.7937024,0.6727188,0.23291287,2.7974474,4.7455196
563,RUBBER,0.005016383,0.014403227,21.6218,-2.500165,0.36108845,0.7675163,0.64968884,0.22546305,2.9207294,5.128815
564,RUBBER,0.005051461,0.014566817,21.523523,-2.4755273,0.36038107,0.7540309,0.53791934,0.22330727,3.0087879,5.3403234
565,RUBBER,0.00627662,0.014884192,21.43531,-2.2791939,0.35949257,0.74971163,0.58213663,0.2331217,3.0329854,5.410411
566,RUBBER,0.005164229,0.014964523,21.347223,-1.8911003,0.35694152,0.73614895,0.6091209,0.24875532,3.1182606,5.622262
567,RUBBER,0.005818662,0.015323924,21.105808,-2.232818,0.3550808,0.7319725,0.7183196,0.22791424,3.1633668,5.6885424
568,RUBBER,0.003902844,0.010512739,24.276243,-3.9944773,0.40196022,1.007674,0.53358364,0.20464489,2.0651357,2.1095884
569,RUBBER,0.005344147,0.015298278,21.190878,-2.3809292,0.352768,0.71600634,0.5171553,0.22371306,3.26048,5.944888
570,RUBBER,0.005311242,0.01532241,21.06738,-2.5462308,0.35443354,0.7158015,0.61882573,0.21250606,3.262346,5.960125
571,RUBBER,0.005373172,0.015458619,21.041359,-2.4170651,0.35271022,0.7087541,0.49062988,0.21735695,3.3044438,6.0760393
572,RUBBER,0.005389558,0.015591305,20.905005,-2.4002094,0.35192668,0.7091959,0.47991496,0.21456094,3.2975438,6.067679
573,RUBBER,0.005550671,0.015832022,20.81686,-2.3268223,0.35021576,0.7022274,0.753984,0.22064866,3.3428738,6.1864467
574,RUBBER,0.005829498,0.016110612,20.642574,-2.0613523,0.3482293,0.70628285,0.5745567,0.22618529,3.30238,6.11158
575,RUBBER,0.003960528,0.010553902,24.302925,-3.7718534,0.403009,1.0072953,0.70233005,0.21801396,2.0088303,2.1211274
576,RUBBER,0.003931832,0.010625457,24.247257,-3.6299613,0.4018899,0.99700475,0.7750166,0.2211701,2.088686,2.2368302
577,RUBBER,0.003934913,0.010768632,24.055073,-4.003294,0.39761978,0.9883472,0.75463563,0.20063768,2.059955,2.3200996
578,RUBBER,0.004235528,0.011060566,23.93299,-3.2426407,0.3955547,0.9804534,0.77297294,0.23950413,2.0601501,2.4088733
579,RUBBER,0.004028294,0.010842971,24.105103,-3.7273843,0.3959427,0.99060136,0.61313367,0.21472569,2.0296342,2.283657
580,SAN,0.003552469,0.031185234,5.662873,16.534634,0.10635536,0.7997369,0.23653382,1.5952641,0.8996787,4.0449357
581,SAN,0.003358477,0.024403226,6.8761077,13.781936,0.12644418,0.81704736,0.25765702,1.3309094,1.0775719,3.8267975
582,SAN,0.003636377,0.028140763,6.181588,15.935628,0.11450931,0.80317545,0.24423526,1.5387917,0.9969632,4.0059733
583,SAN,0.00577581,0.037399728,4.996578,18.137909,0.09288114,0.7840692,0.24087389,1.7537413,0.8115697,4.2451606
584,SAN,0.003521575,0.024424896,6.9914446,14.71317,0.12566194,0.792459,0.3735557,1.4242463,1.0807128,4.168233
585,SAN,0.003630455,0.026564067,6.5312476,14.920737,0.12014809,0.80252004,0.25060636,1.4400713,1.0260985,4.0221095
586,SAN,0.003883127,0.031559773,5.6045957,16.401598,0.10527887,0.80255896,0.26792157,1.5813524,0.8943592,4.00583
587,SAN,0.004206867,0.03314136,5.383765,17.213129,0.10165164,0.8031518,0.44169545,1.662273,0.87030953,3.9933507
588,SAN,0.003776253,0.031699702,5.58753,16.864033,0.104753196,0.7987941,0.21763723,1.6278834,0.8914465,4.057145
589,SAN,0.003605451,0.03503315,5.101244,17.95583,0.09705496,0.7985136,0.19376574,1.7357432,0.8297761,4.0535407
590,SAN,0.003492051,0.029791033,5.868344,16.310007,0.1093616,0.806489,0.23559508,1.5741681,0.93531185,3.9541793
591,SAN,0.003794893,0.029555624,5.9051747,15.804139,0.11061896,0.8071825,0.24048719,1.5236079,0.941551,3.9472308
592,SAN,0.003292127,0.026386812,6.4045415,14.7940855,0.11861985,0.8069793,0.27415544,1.4269981,1.017624,3.9579277
593,SAN,0.004047642,0.03812312,4.7135344,17.666422,0.090505816,0.79657876,0.19722585,1.703711,0.77451783,4.074949
594,SAN,0.003554792,0.029649548,5.8979397,15.9604435,0.1097321,0.803418,0.39552796,1.539493,0.92902905,3.997997
595,SAN,0.004142951,0.035184886,5.102396,17.313282,0.10535019,0.79897237,0.22226132,1.6701277,0.8256073,4.048012
596,SAN,0.003754538,0.028861757,6.0285397,15.431346,0.11286191,0.80395037,0.255848,1.4873154,0.95726544,3.9943626
597,SAN,0.003738943,0.032279905,5.5283823,16.808363,0.10310812,0.7968417,0.21726,1.621981,0.87670135,4.0819154
598,SAN,0.003326337,0.025537632,6.581698,13.848041,0.12316989,0.8104516,0.2495168,1.334961,1.0458342,3.9158385
599,SAN,0.00359388,0.031788368,5.565593,16.545456,0.104260094,0.7988147,0.24564247,1.5957638,0.8862167,4.056302
600,SAN,0.00324391,0.024259564,6.9422827,14.140742,0.12755015,0.8163532,0.26458964,1.3670051,1.077519,3.83779
601,SAN,0.003383642,0.02729957,6.285008,15.097876,0.11686628,0.8105404,0.4081042,1.4562899,0.989948,3.9067268
602,SAN,0.003598088,0.033851396,5.268952,17.27176,0.09975972,0.7953859,0.38591605,1.6672697,0.8527318,4.0990057
603,SAN,0.003784494,0.03250748,5.497371,16.870588,0.101959415,0.79912007,0.207099,1.6277843,0.8836087,4.0500264
604,SAN,0.003542243,0.024434624,7.021271,13.803537,0.12593769,0.8047508,0.2793493,1.3341507,1.1157904,3.998067
605,SAN,0.00341185,0.025258264,6.7281127,13.88235,0.1229737,0.81065005,0.24152927,1.3395374,1.0514883,3.9117167
606,SAN,0.003360531,0.025327668,6.701389,14.111097,0.12342893,0.80757976,0.4215981,1.3622458,1.0515577,3.9557369
607,SAN,0.003417433,0.028510315,6.0635138,15.530446,0.1139493,0.80898464,0.23794876,1.497486,0.96836066,3.9253514
608,SAN,0.003667395,0.029548181,5.9191823,15.910988,0.11180205,0.8034952,0.28300992,1.5344371,0.9531113,3.999218
609,SAN,0.003729139,0.0325023,5.4851766,16.450897,0.102974385,0.80447507,0.194095,1.5854629,0.87651455,3.9773915
610,SAN,0.003719525,0.036410183,4.9677796,17.415392,0.094285384,0.78645927,0.21739785,1.6797212,0.8096088,4.2140617
611,SAN,0.004252193,0.0397179,4.3518314,12.955114,0.14985886,0.8515387,0.49305817,1.2326492,0.7489821,3.3055785
612,SAN,0.0037752,0.032716066,5.4529333,16.530855,0.102922864,0.79875314,0.38491562,1.593571,0.87849945,4.055553
613,SAN,0.004207295,0.038009148,4.7927785,17.856339,0.09219948,0.8008523,0.38645473,1.7239438,0.7923057,4.0181603
614,SAN,0.003670623,0.0366442,4.8828683,17.562235,0.092376016,0.7966359,0.19380757,1.6941704,0.809554,4.075572
615,SAN,0.003780686,0.032020167,5.553569,16.69365,0.10468064,0.80156577,0.21169116,1.610471,0.89231986,4.0177817
616,SAN,0.003800296,0.032636985,5.440969,16.874445,0.10272659,0.7988587,0.19778585,1.6278667,0.8712665,4.0537143
617,SAN,0.007086411,0.040368266,12.326271,21.048416,0.19786406,0.7686168,0.32855403,2.1423361,1.4416149,4.6110177
618,SAN,0.006608515,0.033052884,14.265868,20.106571,0.22232169,0.7655456,0.45034465,2.0764637,1.6331218,4.7008214
619,SAN,0.009305212,0.03462964,14.644866,19.489363,0.2234815,0.7501264,0.51397055,2.019088,1.7036281,4.922571
620,SAN,0.006743717,0.03434435,13.859636,20.10228,0.21836941,0.7667845,0.35762125,2.0685596,1.5878538,4.675825
621,SAN,0.003368871,0.027260527,6.2496076,14.98913,0.115897425,0.8047702,0.52097946,1.445505,1.0068736,3.9867687
622,SAN,0.003425952,0.02601268,6.5236936,14.556725,0.121223256,0.81240517,0.24335727,1.4042265,1.0305067,3.8856194
623,SAN,0.003376969,0.025535742,6.5435495,14.105571,0.12271353,0.8105998,0.4003124,1.3603451,1.0407617,3.91277
624,SAN,0.003482346,0.023719905,7.09217,13.381285,0.12880488,0.8215656,0.33336252,1.2934101,1.10875,3.7653506
625,SAN,0.003266524,0.026089698,6.484059,14.819403,0.11960404,0.80205077,0.23254748,1.4297998,1.0265332,4.028183
