,polymer,x_bar(ni),M(ni),std(ni),variance(ni),iqr(ni),R(ni),x_bar(nid),M(nid),std(nid),variance(nid),iqr(nid),R(nid)
174,PA,0.014723708,0.013318345,0.00568528,3.23E-05,0.002742511,0.087840885,-0.365239858,-0.391835199,0.156586199,0.024519238,0.175627015,1.544796107
175,PA,0.014205343,0.012847837,0.005379367,2.89E-05,0.002712839,0.081550489,-0.360968688,-0.388131241,0.15944598,0.025423021,0.178728674,1.54864482
176,PA,0.013863977,0.012538404,0.005188575,2.69E-05,0.002700123,0.075811139,-0.357776865,-0.385395831,0.161811766,0.026183048,0.181462194,1.555605285
177,PA,0.013454094,0.012156911,0.004969283,2.47E-05,0.002712839,0.071911433,-0.351640078,-0.379839733,0.165566175,0.027412158,0.185970147,1.571135769
178,PA,0.013156818,0.011885627,0.004818189,2.32E-05,0.002712839,0.068791668,-0.347659326,-0.376299375,0.168270486,0.028314957,0.189534027,1.577210743
179,PA,0.012874912,0.011627059,0.004678958,2.19E-05,0.002712839,0.066473038,-0.344505452,-0.373586385,0.170638908,0.029117637,0.192648381,1.58129237
180,PA,0.012676572,0.01144479,0.004588004,2.10E-05,0.002704362,0.065612559,-0.342135683,-0.371316305,0.172294053,0.029685241,0.194609736,1.592569067
181,PA,0.012452609,0.011237089,0.004487219,2.01E-05,0.002700123,0.064535901,-0.338276399,-0.367692306,0.174261214,0.030366971,0.197081113,1.588204038
182,PA,0.015198606,0.014416197,0.0030207,9.12E-06,0.002823048,0.065968619,-0.376277914,-0.401500684,0.14917262,0.02225247,0.167542584,1.491761956
183,PA,0.014411927,0.013632017,0.003000155,9.00E-06,0.002772183,0.065476917,-0.3680451,-0.394293124,0.154855237,0.023980144,0.174134256,1.515107086
184,PA,0.013663194,0.012881747,0.002979528,8.88E-06,0.002729794,0.065069991,-0.360098109,-0.387155496,0.160603938,0.025793625,0.180772332,1.537060957
185,PA,0.013293126,0.012512971,0.002962782,8.78E-06,0.002704362,0.06436211,-0.355940635,-0.38342167,0.16327626,0.026659137,0.183773854,1.548362742
186,PA,0.012980096,0.012199299,0.002953359,8.72E-06,0.002687406,0.063997572,-0.351879574,-0.37986853,0.165747218,0.02747214,0.186696107,1.55381817
187,PA,0.012382088,0.011601626,0.002947754,8.69E-06,0.002666212,0.063989094,-0.343043045,-0.371740957,0.17152592,0.029421141,0.193948832,1.574334787
188,PA,0.011820802,0.011037864,0.00292505,8.56E-06,0.002632302,0.064268856,-0.334202926,-0.363404254,0.176415187,0.031122318,0.199948438,1.595138071
189,PA,0.011685937,0.010902222,0.002936509,8.62E-06,0.002640779,0.064273095,-0.331018918,-0.360419396,0.178406352,0.031828826,0.202634371,1.603570811
190,PA,0.011556787,0.010770819,0.002941831,8.65E-06,0.002640779,0.064179841,-0.328023655,-0.357685008,0.180108126,0.032438937,0.204908707,1.606941543
191,PA,0.013544246,0.01280121,0.002789287,7.78E-06,0.002539048,0.064913155,-0.359909544,-0.387253096,0.160814135,0.025861186,0.180850966,1.550122446
192,PA,0.013152956,0.012411239,0.002778367,7.72E-06,0.002522093,0.064260378,-0.355672559,-0.383373687,0.163527199,0.026741145,0.184049039,1.556932759
193,PA,0.012906359,0.012161149,0.002781079,7.73E-06,0.002526331,0.064616438,-0.352274928,-0.380430675,0.165700955,0.027456807,0.186722467,1.562541729
194,PA,0.0125856,0.011834761,0.00279424,7.81E-06,0.00253057,0.064239184,-0.346947618,-0.37540634,0.169026956,0.028570112,0.19095434,1.575962906
195,PA,0.012344527,0.01158891,0.002797944,7.83E-06,0.002539048,0.064607961,-0.342577735,-0.371367082,0.17130551,0.029345578,0.193772187,1.588532846
196,PA,0.012156235,0.011402402,0.002796857,7.82E-06,0.002534809,0.064391781,-0.339703524,-0.368676508,0.172958731,0.029914723,0.19565649,1.59478362
197,PA,0.011922246,0.011169268,0.002783092,7.75E-06,0.002517854,0.063912796,-0.337724549,-0.366952458,0.174625214,0.030493965,0.197720282,1.59634975
198,PA,0.01171187,0.010953088,0.002798544,7.83E-06,0.002534809,0.064256139,-0.332869618,-0.362269161,0.177388085,0.031466533,0.201480644,1.601078975
199,PA,0.011492986,0.010728431,0.00280917,7.89E-06,0.002543287,0.064073871,-0.328327463,-0.358036127,0.180131574,0.032447384,0.205021358,1.608603019
200,PC,0.005342434,0.00482665,0.002123437,4.51E-06,0.001487823,0.047259354,-0.312846116,-0.347604484,0.211720531,0.044825583,0.254251501,1.606384225
201,PC,0.00533177,0.004889214,0.001607107,2.58E-06,0.001467985,0.034461027,-0.314393285,-0.349045102,0.210543796,0.04432869,0.252217113,1.605494622
202,PC,0.005252525,0.004808338,0.001608684,2.59E-06,0.001471037,0.03449002,-0.309782507,-0.344559584,0.212838182,0.045300092,0.255719597,1.609445028
203,PC,0.005192165,0.004747299,0.001609873,2.59E-06,0.001471037,0.03452054,-0.307364982,-0.342211907,0.214763047,0.046123166,0.25851891,1.612059255
204,PC,0.005126432,0.004681682,0.001612286,2.60E-06,0.001472563,0.034671611,-0.304278167,-0.339258686,0.216909095,0.047049555,0.261653372,1.624484222
205,PC,0.005085226,0.004640481,0.001612902,2.60E-06,0.001475615,0.034665507,-0.301685604,-0.336738702,0.21818211,0.047603433,0.263575239,1.623276332
206,PC,0.005191791,0.004603858,0.002006573,4.03E-06,0.00162516,0.034697552,-0.301855141,-0.33801451,0.219734503,0.048283252,0.265585069,1.628046895
207,PC,0.005135853,0.004565708,0.001942845,3.77E-06,0.001626686,0.034685345,-0.299227898,-0.335401701,0.221523612,0.049072711,0.268435527,1.642639359
208,PC,0.005072734,0.004519929,0.001883455,3.55E-06,0.001622108,0.034815052,-0.296439794,-0.332651669,0.223168689,0.049804264,0.271340643,1.642781774
209,PC,0.005030154,0.004487884,0.001851651,3.43E-06,0.001616004,0.034735702,-0.294482081,-0.330674256,0.22417371,0.050253852,0.272836902,1.646481384
210,PC,0.004997653,0.004463468,0.001827593,3.34E-06,0.001614478,0.034836416,-0.293533499,-0.329657458,0.225058402,0.050651284,0.274376416,1.647410102
211,PC,0.005123922,0.004681682,0.001603089,2.57E-06,0.001464933,0.034746383,-0.306123265,-0.341284081,0.216231481,0.046756054,0.260710608,1.624962394
212,PC,0.005070042,0.004626747,0.001605291,2.58E-06,0.001466459,0.034560215,-0.303154595,-0.338266844,0.218050229,0.047545902,0.263370888,1.62533057
213,PC,0.005033193,0.004588598,0.001609863,2.59E-06,0.001471037,0.034529695,-0.300666025,-0.335888818,0.21960818,0.048227753,0.265710769,1.632310918
214,PC,0.004998432,0.004553501,0.001612804,2.60E-06,0.001474089,0.034605994,-0.297827644,-0.333056477,0.220977594,0.048831097,0.268008531,1.630647127
215,PC,0.004970609,0.004524507,0.001613812,2.60E-06,0.001475615,0.034726546,-0.296350611,-0.331590127,0.221902242,0.049240605,0.269173656,1.629369502
216,PC,0.004945441,0.004500092,0.001614034,2.61E-06,0.001477141,0.034674663,-0.294627011,-0.32976827,0.222686847,0.049589432,0.270560706,1.641266341
217,PC,0.005694439,0.005263078,0.001605942,2.58E-06,0.001484771,0.034337423,-0.334762057,-0.369153673,0.200602476,0.040241353,0.237797021,1.580913047
218,PC,0.005651973,0.005218824,0.00160567,2.58E-06,0.001481719,0.034268754,-0.33344175,-0.368034506,0.201756856,0.040705829,0.239344268,1.579805165
219,PC,0.005621083,0.005186779,0.00160738,2.58E-06,0.001483245,0.034386254,-0.331123576,-0.365635609,0.202745636,0.041105793,0.240721731,1.574852907
220,PC,0.00558459,0.00514863,0.001610947,2.60E-06,0.001483245,0.034438137,-0.328501224,-0.363093166,0.204007818,0.04161919,0.242779508,1.582245227
221,PC,0.005555305,0.005119636,0.001611027,2.60E-06,0.001483245,0.034471708,-0.327029408,-0.361600179,0.204840972,0.041959824,0.243891751,1.58138901
222,PC,0.00552748,0.005090643,0.001610176,2.59E-06,0.001478667,0.034401514,-0.325979945,-0.360661404,0.205490871,0.042226498,0.244807325,1.593462712
223,PC,0.005147453,0.004704572,0.00161201,2.60E-06,0.001475615,0.034613624,-0.306291708,-0.341263329,0.216191169,0.046738622,0.260420309,1.614881847
224,PC,0.005111997,0.004669474,0.001612186,2.60E-06,0.001475615,0.034634987,-0.304411406,-0.339604821,0.217242651,0.047194369,0.26205236,1.625585031
225,PC,0.005083439,0.004640481,0.001612922,2.60E-06,0.001477141,0.034657877,-0.303081355,-0.338129495,0.218163646,0.047595377,0.263586529,1.626263131
226,PC,0.005055919,0.004611488,0.001613433,2.60E-06,0.001477141,0.034676189,-0.301311062,-0.336434107,0.219059136,0.047986905,0.2648533,1.62584025
227,PC,0.005023972,0.004579442,0.00161472,2.61E-06,0.001478667,0.034763169,-0.299009243,-0.334107851,0.220153966,0.048467769,0.266537686,1.626520391
228,PC,0.004987214,0.004542819,0.001616373,2.61E-06,0.001480193,0.034696026,-0.297898303,-0.333100923,0.221577215,0.049096462,0.268961654,1.63200666
229,PC,0.004947499,0.004503144,0.001613564,2.60E-06,0.001477141,0.034676189,-0.295354944,-0.330543932,0.222423031,0.049472005,0.2699033,1.636588679
230,PC,0.00489959,0.004448209,0.001632905,2.67E-06,0.001500031,0.035001221,-0.29310947,-0.328504473,0.22459206,0.050441593,0.273476448,1.633188004
231,PC,0.004870493,0.004420741,0.001630778,2.66E-06,0.001498505,0.035045474,-0.291439469,-0.326846082,0.225551963,0.050873688,0.274805764,1.63220992
232,PC,0.004794986,0.004345968,0.00162587,2.64E-06,0.001492401,0.034956968,-0.287519324,-0.322857142,0.227877684,0.051928239,0.278471594,1.642692397
233,PC,0.004755557,0.004309345,0.001617219,2.62E-06,0.001484771,0.034825734,-0.286529235,-0.321925558,0.228397678,0.052165499,0.279140609,1.647252218
234,PC,0.004739781,0.004294085,0.001617563,2.62E-06,0.001483245,0.034876091,-0.285003466,-0.320306187,0.228933239,0.052410428,0.279962741,1.649504396
235,PC,0.004738621,0.004289507,0.001625654,2.64E-06,0.001492401,0.034920344,-0.283077803,-0.318321,0.229950591,0.052877274,0.281728234,1.654916903
236,PC,0.004997147,0.004555027,0.00161525,2.61E-06,0.001480193,0.034667033,-0.297107336,-0.332306506,0.221055361,0.048865473,0.267904838,1.638764914
237,PC,0.004947761,0.004504669,0.001616328,2.61E-06,0.001478667,0.034718916,-0.294588196,-0.329896906,0.2227521,0.049618498,0.270552943,1.640890507
238,PC,0.00491001,0.00446652,0.001617459,2.62E-06,0.001480193,0.034900507,-0.291977876,-0.327208679,0.224073572,0.050208966,0.27254173,1.64472208
239,PC,0.004875794,0.004431423,0.001618562,2.62E-06,0.001481719,0.034735702,-0.290543281,-0.325898749,0.22533978,0.050778017,0.274413683,1.642832546
240,PC,0.004815603,0.004373436,0.001607122,2.58E-06,0.001469511,0.034589208,-0.288950395,-0.324284112,0.226113493,0.051127312,0.275472735,1.654650731
241,PC,0.004785544,0.004344442,0.001603736,2.57E-06,0.001466459,0.034581578,-0.287762913,-0.323076922,0.226731982,0.051407392,0.27627007,1.650556554
242,PC,0.004778614,0.004335287,0.00161263,2.60E-06,0.001475615,0.034609046,-0.285616197,-0.320937751,0.227928758,0.051951519,0.278429202,1.657934365
243,PC,0.005011117,0.004556553,0.001637759,2.68E-06,0.001486297,0.034757065,-0.297453585,-0.332554743,0.22069556,0.04870653,0.267202142,1.622318085
244,PC,0.00496178,0.004507721,0.001634995,2.67E-06,0.001487823,0.034972227,-0.293267617,-0.328276442,0.222297984,0.049416394,0.269795617,1.633689971
245,PC,0.004933266,0.004480254,0.001633129,2.67E-06,0.001489349,0.034847098,-0.292966441,-0.328213084,0.223355047,0.049887477,0.271315975,1.633675007
246,PC,0.004904995,0.004452786,0.001632127,2.66E-06,0.001489349,0.034818104,-0.290178936,-0.325301204,0.224228014,0.050278202,0.272703385,1.631565801
247,PC,0.004882905,0.004429897,0.001631952,2.66E-06,0.001489349,0.034750961,-0.289614948,-0.324852355,0.225139003,0.050687571,0.274147901,1.636857768
248,PC,0.004849826,0.004399377,0.001623057,2.63E-06,0.001481719,0.034810474,-0.288973663,-0.324257425,0.225288516,0.050754915,0.274150901,1.642126777
249,PC,0.004808675,0.004361228,0.001611208,2.60E-06,0.001469511,0.03449765,-0.289217437,-0.324474791,0.225473542,0.050838318,0.274234884,1.640838246
250,PC,0.004740777,0.004295611,0.00162343,2.64E-06,0.001504608,0.034641091,-0.282204333,-0.317510649,0.230087849,0.052940418,0.281996233,1.659864233
251,PC,0.004687537,0.004243728,0.001623305,2.64E-06,0.001498505,0.034755539,-0.279483553,-0.314720811,0.232055078,0.053849559,0.285119215,1.657927284
252,PC,0.004630153,0.004185741,0.001623923,2.64E-06,0.001496979,0.034700604,-0.274363009,-0.3094934,0.234125392,0.054814699,0.288601369,1.662640002
253,PC,0.004606648,0.004162852,0.001624154,2.64E-06,0.001495453,0.034642617,-0.273045477,-0.308116337,0.235027982,0.055238152,0.289702546,1.669904006
254,PC,0.004548519,0.004106391,0.001615111,2.61E-06,0.001483245,0.034441189,-0.270985106,-0.306122448,0.236210675,0.055795483,0.291518016,1.672973357
255,PC,0.004531181,0.004086553,0.001621145,2.63E-06,0.001489349,0.034566319,-0.268261425,-0.303244005,0.237460442,0.056387461,0.293606824,1.676716606
256,PC,0.004522226,0.004076634,0.001624084,2.64E-06,0.001492401,0.034821156,-0.26717603,-0.302176807,0.238156576,0.056718555,0.294727188,1.672309121
257,PC,0.004512197,0.004066715,0.001623668,2.64E-06,0.001490875,0.035004273,-0.267323821,-0.30244965,0.23852134,0.05689243,0.295244883,1.678216528
258,PC,0.00508812,0.004643533,0.001612937,2.60E-06,0.001475615,0.034680767,-0.301727973,-0.336806096,0.217988049,0.04751879,0.263166591,1.624254111
259,PC,0.005032332,0.004587072,0.001614608,2.61E-06,0.001478667,0.03459989,-0.299058904,-0.334165106,0.219908094,0.04835957,0.266161323,1.629410874
260,PC,0.004999557,0.004553501,0.001615811,2.61E-06,0.001480193,0.03471739,-0.297215086,-0.332357246,0.221027512,0.048853161,0.267976252,1.633866207
261,PC,0.004955699,0.004512299,0.00160911,2.59E-06,0.001472563,0.03451291,-0.295649471,-0.330756437,0.221639575,0.049124101,0.268679733,1.628092496
262,PC,0.004925084,0.00448178,0.001608106,2.59E-06,0.001471037,0.034645669,-0.295053278,-0.330330735,0.222531808,0.049520405,0.27020358,1.634682088
263,PC,0.004910989,0.00446652,0.001613063,2.60E-06,0.001477141,0.034577001,-0.2932123,-0.328332764,0.223532185,0.049966638,0.271660931,1.640496781
264,PC,0.004898186,0.004452786,0.001615789,2.61E-06,0.001480193,0.034813526,-0.291731852,-0.326961237,0.224190069,0.050261187,0.272590569,1.645145148
265,PC,0.00487431,0.004428371,0.001616237,2.61E-06,0.001480193,0.03474028,-0.289870399,-0.325044236,0.225021194,0.050634538,0.273919013,1.647194832
266,PC,0.004930649,0.004483306,0.001616243,2.61E-06,0.001481719,0.034796741,-0.293335754,-0.328529647,0.223258309,0.049844273,0.271248674,1.63483105
267,PC,0.004893546,0.004446683,0.00161692,2.61E-06,0.001481719,0.034955442,-0.291869074,-0.327102803,0.22457272,0.050432907,0.2733341,1.637062803
268,PC,0.004864953,0.004417689,0.001618044,2.62E-06,0.001481719,0.034969175,-0.290017896,-0.325223612,0.225627462,0.050907751,0.274929455,1.637560011
269,PC,0.004820408,0.004373436,0.001614218,2.61E-06,0.001478667,0.034976805,-0.28797099,-0.323170731,0.226649918,0.051370185,0.276379845,1.649785685
270,PC,0.004783813,0.004338339,0.001610716,2.59E-06,0.001474089,0.034636513,-0.287282298,-0.32263874,0.227598187,0.051800935,0.27786997,1.65291424
271,PC,0.004767346,0.004320027,0.001616605,2.61E-06,0.001480193,0.034882195,-0.28407773,-0.319323891,0.22872846,0.052316709,0.279744476,1.650714529
272,PC,0.004754886,0.004307819,0.001618929,2.62E-06,0.001484771,0.034802844,-0.282917117,-0.318212592,0.229319246,0.052587317,0.280717078,1.652596708
273,PC,0.005644386,0.005197461,0.001626461,2.65E-06,0.001516816,0.034810474,-0.326901264,-0.360929556,0.202099696,0.040844287,0.239948939,1.576781114
274,PC,0.005547809,0.005102851,0.001622395,2.63E-06,0.00150766,0.034573949,-0.322763526,-0.357036602,0.204606385,0.041863773,0.243715151,1.579287392
275,PC,0.005435328,0.004991455,0.00162086,2.63E-06,0.001503082,0.03449002,-0.317646094,-0.352068944,0.207808755,0.043184478,0.248295672,1.593313811
276,PC,0.00537149,0.00492889,0.00161357,2.60E-06,0.001489349,0.034554111,-0.31579536,-0.350427349,0.208980318,0.043672773,0.249672991,1.598714117
277,PC,0.005306754,0.004864799,0.00161123,2.60E-06,0.001486297,0.034444241,-0.313027186,-0.347569955,0.210700847,0.044394847,0.252239426,1.609953978
278,PC,0.005255617,0.004812916,0.00161633,2.61E-06,0.001490875,0.034636513,-0.310074969,-0.344837359,0.212741819,0.045259082,0.255433736,1.6155645
279,PC,0.005216293,0.004773241,0.001616618,2.61E-06,0.001490875,0.034665507,-0.307996588,-0.34278314,0.214017463,0.045803474,0.257329102,1.610331898
280,PC,0.013474328,0.01318745,0.001746392,3.05E-06,0.001716719,0.036798816,-0.417046216,-0.432512448,0.118622193,0.014071225,0.150633889,1.11265405
281,PC,0.012850735,0.01255112,0.001723309,2.97E-06,0.001678569,0.036453946,-0.419543095,-0.436057917,0.120800243,0.014592699,0.151935726,1.146098576
282,PC,0.012412871,0.01210401,0.001707239,2.91E-06,0.001652628,0.036406641,-0.420518604,-0.437787473,0.122653926,0.015043986,0.1530806,1.183530231
283,PC,0.012059817,0.011745407,0.001692474,2.86E-06,0.001629738,0.036141122,-0.421744947,-0.439650034,0.124186336,0.015422246,0.154088642,1.194718551
284,PC,0.011540128,0.011215895,0.001674907,2.81E-06,0.001599219,0.035976317,-0.422291745,-0.441134767,0.12693577,0.01611269,0.15606166,1.233969759
285,PC,0.011336027,0.011006836,0.00167139,2.79E-06,0.001593115,0.035710798,-0.422496059,-0.44171501,0.128183192,0.016430931,0.156962873,1.239600299
286,PC,0.011152945,0.010819142,0.001667059,2.78E-06,0.001585485,0.035826772,-0.422442185,-0.442106847,0.129341409,0.0167292,0.157806663,1.249434456
287,PC,0.010993691,0.010657389,0.001661856,2.76E-06,0.001576329,0.035614662,-0.422350247,-0.442311472,0.130341689,0.016988956,0.15872039,1.25613328
288,PC,0.010848727,0.010509369,0.001657667,2.75E-06,0.001568699,0.035744369,-0.42181481,-0.442110132,0.131300346,0.017239781,0.159431169,1.26149948
289,PC,0.010721979,0.010379662,0.001655582,2.74E-06,0.001567173,0.035637551,-0.421740516,-0.442318735,0.132216991,0.017481333,0.160238205,1.281339939
290,PC,0.010602327,0.010257584,0.001652959,2.73E-06,0.001561069,0.035523103,-0.421775394,-0.442594642,0.133089628,0.017712849,0.160888424,1.281330034
291,PC,0.011949738,0.011630959,0.0016907,2.86E-06,0.00163279,0.036223524,-0.421678584,-0.43963527,0.124460005,0.015490293,0.15410445,1.212275186
292,PC,0.011612645,0.011289141,0.001682865,2.83E-06,0.00161753,0.036428005,-0.422223184,-0.440829407,0.126290065,0.015949181,0.155274557,1.230750589
293,PC,0.011459074,0.01113044,0.00168092,2.83E-06,0.001611426,0.036418849,-0.422040897,-0.440963217,0.127340709,0.016215656,0.156068745,1.241015394
294,PC,0.011267636,0.010936642,0.001676173,2.81E-06,0.001602271,0.036409693,-0.421326333,-0.440584249,0.128499332,0.016512078,0.156985882,1.259630622
295,PC,0.011102178,0.010768785,0.001669716,2.79E-06,0.001593115,0.036502777,-0.421669153,-0.441308744,0.129503106,0.016771054,0.157745242,1.27472956
296,PC,0.010990822,0.010655863,0.001665892,2.78E-06,0.001587011,0.036382225,-0.422195973,-0.442033172,0.130094615,0.016924609,0.157932703,1.281669887
297,PC,0.010885533,0.010547519,0.001663725,2.77E-06,0.001582433,0.036518037,-0.421289568,-0.441381342,0.130924095,0.017141119,0.158784897,1.281319084
298,PC,0.010760025,0.010419337,0.001661116,2.76E-06,0.001577855,0.036362388,-0.42127821,-0.441653242,0.131852504,0.017385083,0.159608999,1.286295302
299,PC,0.010676986,0.010335409,0.001659254,2.75E-06,0.001573277,0.036299823,-0.421392501,-0.44193805,0.132463513,0.017546582,0.160177515,1.287432027
300,PC,0.010432061,0.01006989,0.001630091,2.66E-06,0.001484771,0.036234206,-0.42176873,-0.442963439,0.134237453,0.018019694,0.161718686,1.274180773
